"reportNbr","offenseCode","offenseDsc","locationName","latitudeCrd","longitudeCrd","firstReportDtm"
"160822010","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N, XX ST AT N GLEBE RD","38.900534","-77.12675337","2016-08-22T09:12:00"
"160822009","LARCENY","LARCENY-FROM AUTO","3XX N WAYNE ST","38.88071693","-77.08402465","2016-08-22T09:09:00"
"160824028","LARCENY","LARCENY-FROM BUILDING","11XX S HAYES ST","38.86492689","-77.06238011","2016-08-22T09:00:00"
"160822008","LARCENY","LARCENY-FROM AUTO","4XX S WAYNE ST","38.8683218","-77.08503353","2016-08-22T08:26:00"
"116161359","ACCIDENT","HIT & RUN PROPERTY DAMAGE","3XX COMMERCE ST","38.80554885","-77.05721175","2016-08-22T06:30:00"
"116161193","ASSAULT","AND BATTERY","12XX S WASHINGTON ST","38.79382377","-77.04715597","2016-08-22T03:30:00"
"116161196","GLA RECO","VERY OUT OF TOWN","12XX S WASHINGTON ST","38.79059456","-77.05084729","2016-08-22T03:05:00"
"16042536","DRIVING","UNDER THE INFLUENCE","76XX NEW HAMPSHIRE AVE","38.98588943","-76.98814392","2016-08-22T02:25:00"
"16042534","DRIVING","UNDER THE INFLUENCE","67XX CONNECTICUT AVE, CHEVY CHASE, MD 20815","38.97668838","-77.07715606","2016-08-22T02:10:00"
"16042531","DRIVING","UNDER THE INFLUENCE","78XX GEORGIA AVE, SILVER SPRING, MD 20910","38.98451995","-77.02661132","2016-08-22T01:22:00"
"116161171","ASSAULT","AND BATTERY","51XX HERITAGE LA","38.83424905","-77.11972621","2016-08-22T00:30:00"
"160822001","DWIUNKN","DRIVING UNDER INFLUENCE - OTHER","LEE HW & WASHINGTON BL","38.88670173","-77.16127937","2016-08-21T23:42:00"
"160821043","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","39XX N 9 ST","38.8625571","-77.09723592","2016-08-21T22:51:00"
"160821042","FRAUD","FRAUD ILLEGAL USE OF CREDIT CARDS","55XX COLUMBIA PK","38.85220842","-77.11924765","2016-08-21T22:42:00"
"160822002","PUBPEACE","HARASSING COMMUNICATION","22XX S RANDOLPH ST","38.84745562","-77.09230937","2016-08-21T22:19:00"
"16042654","LARCENY","FROM AUTO $50 - $199","4XX THAYER PL, SILVER SPRING, MD 20910","38.99365615","-77.00975799","2016-08-21T22:00:00"
"16042539","LARCENY","FROM AUTO OVER $200","84XX GALVESTON RD, SILVER SPRING, MD 20910","38.99471282","-77.01190185","2016-08-21T21:00:00"
"16042508","LARCENY","FROM BUILDING $50-$199","14XX EAST WEST HWY, SILVER SPRING, MD 20910","38.99358367","-77.03229522","2016-08-21T20:44:00"
"160821037","WARRSVC","WARRANT SERVICE","25XX LEE","38.89670127","-77.09286191","2016-08-21T20:09:00"
"160821035","DRUNK","DRUNKENNESS","4XX N GEORGE MASON DR","38.87318972","-77.11125522","2016-08-21T19:47:00"
"116161382","GLA AUTO","","26XX PARK CENTER DR","38.83342008","-77.10205003","2016-08-21T19:30:00"
"160821033","LARCENY","LARC SHOPLIFTING","21XX 15TH ST N","38.88955626","-77.08327078","2016-08-21T19:11:00"
"116161138","ACCIDENT","HIT & RUN PROPERTY DAMAGE","1XX W REED AV","38.83878253","-77.06090759","2016-08-21T19:00:00"
"116161129","DRUG POS","SESSION MARIJUANA","4XX N PITT ST","38.80937401","-77.04583324","2016-08-21T18:19:00"
"116161372","LARCENY","PETIT FROM A VEHICLE","53XX THAYER AV","38.82000092","-77.12503442","2016-08-21T18:00:00"
"116161318","LARCENY","PETIT OF BICYCLE","4XX S COLUMBUS SQ","38.7995434","-77.05065642","2016-08-21T18:00:00"
"160821039","LARCENY","LARCENY-FROM BUILDING","27XX JEFFERSON","38.84989661","-77.04999196","2016-08-21T18:00:00"
"160821027","WARRSVC","WARRANT SERVICE","20XX 15TH ST N","38.88937284","-77.08419378","2016-08-21T16:33:00"
"116161097","ACCIDENT","HIT & RUN PROPERTY DAMAGE","IXX S PATRICK ST","38.79405682","-77.05710233","2016-08-21T15:40:00"
"116161125","DESTRUCT","ION OF PROPERTY","4XX MADISON ST","38.81100902","-77.04376652","2016-08-21T15:00:00"
"160821024","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N BUCHANAN & YORKTOWN BL ST","38.90459843","-77.12852342","2016-08-21T14:25:00"
"16042584","LARCENY","FROM AUTO UNDER $50","44XX WEST VIRGINIA AVE, BETHESDA, MD 20814","38.99084091","-77.0878067","2016-08-21T14:00:00"
"16042466","LARCENY","SHOPLIFTING OVER $200","53XX WESTERN AVE, CHEVY CHASE, MD 20815","38.96034622","-77.08631896","2016-08-21T13:46:00"
"116161071","DESTRUCT","ION OF PROPERTY","61XX LINCOLNIA ST","38.81741685","-77.13633738","2016-08-21T13:37:00"
"116161218","LARCENY","GRAND FROM A VEHICLE","28XX PARK CENTER DR","38.83377485","-77.10441883","2016-08-21T13:00:00"
"16042585","BURG FOR","CE-RES/TIME UNK","73XX BIRCH AVE","38.97942352","-77.01403808","2016-08-21T12:58:00"
"160821021","LARCENY","LARCENY-FROM BUILDING","30XX SPOUT RUN","38.89456897","-77.09318201","2016-08-21T12:56:00"
"116161064","LARCENY","PETIT OTHER","57XX HARWICH CT","38.82891774","-77.13167123","2016-08-21T12:45:00"
"160821020","AGGASLT","AGG ASLT-NON FAMILY KNIFE","1XX N WAYNE ST","38.87677726","-77.08329575","2016-08-21T11:24:00"
"16042435","CDS-POSS","MARIJUANA/HASHISH","10XX LARCH AVE, TAKOMA PARK, MD 20912","38.97758865","-76.99172973","2016-08-21T11:16:00"
"160821017","VANDALSM","VANDALISM (PROP DAMAGE)-PUBLIC","15XX N HERNDON ST","38.88876499","-77.09746543","2016-08-21T10:34:00"
"16042470","LARCENY","OTHER OVER $200","5XX SLIGO AVE, SILVER SPRING, MD 20910","38.99135971","-77.01152801","2016-08-21T10:30:00"
"160821016","VEHTFTOS","MOTOR VEH THEFT-OUTSIDE JURSIDICT","3XX S 10 ST","38.86494843","-77.04711517","2016-08-21T10:27:00"
"16042693","FORGERY/","CNTRFT - IDENTITY THEFT","46XX N PARK AVE, CHEVY CHASE, MD 20815","38.96328353","-77.09299468","2016-08-21T09:00:00"
"16042421","LARCENY","SHOPLIFTING UNDER $50","84XX COLESVILLE RD, SILVER SPRING, MD 20910","38.99529266","-77.02938842","2016-08-21T06:52:00"
"160821013","PUBPEACE","PUBLIC PEACE - OTHER","34XX 25TH ST S","38.84798433","-77.08233075","2016-08-21T06:10:00"
"160821011","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","S, XX RD AT FORT SCOTT DR","38.85106107","-77.06518355","2016-08-21T05:00:00"
"160821012","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","N JEFFERSON & WILSON BL ST","38.87475517","-77.12651271","2016-08-21T04:52:00"
"160821010","VANDALSM","VANDALISM (PROP DAMAGE) - OTHER","FAIRFAX ST & N MONROE DR","38.88475885","-77.10190412","2016-08-21T04:25:00"
"116161004","DRIVING","WHILE INTOXICATED","MARK CENTER RD & SEMINARY DR","38.83330239","-77.11439846","2016-08-21T04:05:00"
"160821009","VANDALSM","VANDALISM (PROP DAMAGE)-PRIVATE","26XX SHIRLINGTON RD","38.84375001","-77.08310922","2016-08-21T03:48:00"
"116160997","ASSAULT","AND BATTERY","55XX TRENT CT","38.82693011","-77.12928697","2016-08-21T03:03:00"
"116160995","WARRANT","SERVICE","50XX POLK AV","38.82075882","-77.11781465","2016-08-21T02:55:00"
"160821006","PUBPEACE","PUBLIC PEACE - OTHER","CLARENDON BL ST & N HIGHLAND","38.88820856","-77.09632234","2016-08-21T02:51:00"
"160821007","KIDNAPP","KIDNAPPING ADULT","FORT MYER BR & KEY DR","38.89950996","-77.07183848","2016-08-21T02:50:00"
"16042403","DRIVING","UNDER THE INFLUENCE","49XX ST ELMO AVE, BETHESDA, MD 20814","38.9884262","-77.09783172","2016-08-21T02:46:00"
"116160991","WARRANT","SERVICE","46XX DUKE ST","38.81192833","-77.11086382","2016-08-21T02:00:00"
"116160986","DRUG PAR","APHERNALIA POSSESSION","50XX POLK AV","38.82292071","-77.11800875","2016-08-21T01:47:00"
"160821005","DRUNK","DRUNKENNESS","31XX WILSON","38.88839913","-77.09593806","2016-08-21T01:42:00"
"16042504","AUTO THE","FT - PASSENGER VEHICLE","11XX OSAGE ST, SILVER SPRING, MD 20903","38.9963684","-76.98984527","2016-08-21T01:30:00"
"16042434","AUTO THE","FT - PASSENGER VEHICLE","45XX FAIRFIELD DR, BETHESDA, MD 20814","38.99598312","-77.09104919","2016-08-21T00:30:00"
"160821002","DRUNK","DRUNKENNESS","30XX COLUMBIA PK","38.86369835","-77.09019393","2016-08-21T00:21:00"
"16042451","LARCENY","FROM AUTO OVER $200","44XX CHESTNUT ST, GAITHERSBURG, MD","38.99367523","-77.08771514","2016-08-21T00:00:00"
"116161406","LARCENY","PETIT FROM A VEHICLE","2XX S JENKINS ST","38.80808962","-77.11106284","2016-08-21T00:00:00"
"160821003","NARCOTIC","NARCOTICS COCAINE-SELLING","3XX ARMY NAVY DR","38.86246076","-77.05398314","2016-08-20T23:56:00"
"116160961","IMPERSON","ATION/ IDENTITY THEFT","8XX MONTGOMERY ST","38.8134886","-77.04869649","2016-08-20T23:35:00"
"160820044","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","N QUINN & WILSON BL ST","38.89476237","-77.07929244","2016-08-20T23:09:00"
"160820043","TREPASS","TRESPASSING","21XX CLARENDON","38.89139222","-77.08600102","2016-08-20T23:04:00"
"16042440","LARCENY","FROM AUTO OVER $200","86XX HOOD ST, SILVER SPRING, MD 20903","38.99777984","-76.99630737","2016-08-20T23:00:00"
"16042453","LARCENY","BICYCLE OVER $200","47XX CUMBERLAND AVE, CHEVY CHASE, MD 20815","38.96904373","-77.09346008","2016-08-20T23:00:00"
"16042431","LARCENY","FROM AUTO UNDER $50","45XX HARLING LA, BETHESDA, MD 20814","38.9894104","-77.08983612","2016-08-20T22:30:00"
"160820047","SMPLASLT","SIMPLE ASSAULT NON FAMILY","2XX 20TH ST S","38.85495503","-77.05205134","2016-08-20T22:18:00"
"16042439","LARCENY","FROM AUTO UNDER $50","45XX CHESTNUT ST, BETHESA, MD 20814","38.99362182","-77.089859","2016-08-20T22:00:00"
"160821015","NARCOTIC","MARIJUANA-POSSESSING","67XX LEE","38.88894987","-77.15936223","2016-08-20T22:00:00"
"16042365","DRIVING","UNDER THE INFLUENCE","87XX GILBERT PL, SILVER SPRING, MD 20903","38.99840927","-76.99720001","2016-08-20T21:30:00"
"16042521","LARCENY","FROM AUTO OVER $200","80XX GEORGIA AVE, SILVER SPRING, MD 20910","38.98809051","-77.02667236","2016-08-20T21:30:00"
"116160919","LARCENY","PETIT SHOPLIFTING","46XX KENMORE AV","38.82941202","-77.11247288","2016-08-20T21:26:00"
"160820038","DRUNK","DRUNKENNESS","35XX 2ND ST S","38.87113335","-77.09737168","2016-08-20T21:24:00"
"160820037","LARCENY","LARCENY-BICYCLE","13XX LEE","38.90006782","-77.07035244","2016-08-20T21:09:00"
"116161237","DESTRUCT","ION OF PROPERTY","52XX DUKE ST","38.81276873","-77.11974233","2016-08-20T21:00:00"
"116160920","DRUG POS","SESSION MARIJUANA","1XX S BRAGG ST","38.8141065","-77.13999761","2016-08-20T20:45:00"
"160820035","WARRSVC","WARRANT SERVICE","49XX BLK","38.89570814","-77.1288002","2016-08-20T20:43:00"
"160820034","ROBBERY","ROBB OTHER OTHER STRONG ARM","1XX S OLD GLEBE RD","38.86856569","-77.09762844","2016-08-20T20:19:00"
"16042345","LARCENY","PICK POCKET OVER $200","44XX S PARK AVE, CHEVY CHASE, MD 20815","38.96331024","-77.08834838","2016-08-20T20:05:00"
"16042346","ASSAULT","& BATTERY - POLICE OFFICER","35XX TURNER LA, CHEVY CHASE, MD 20815","38.98053741","-77.06916809","2016-08-20T19:46:00"
"116160890","ASSAULT","AND BATTERY","52XX DUKE ST","38.81497398","-77.12269371","2016-08-20T19:10:00"
"16042419","VANDALIS","M-MOTOR VEHICLE","81XX HAMMOND AVE, TP, MD 20912","38.99039077","-76.99054718","2016-08-20T19:00:00"
"16042417","LARCENY","FROM AUTO UNDER $50","45XX CHESTNUT ST, BETHESDA, MD","38.99361801","-77.08999633","2016-08-20T19:00:00"
"160820032","NARCOTIC","MARIJUANA-SELLING","6XX S 395 HWY","38.84571076","-77.08076418","2016-08-20T18:41:00"
"160820030","LARCENY","LARC SHOPLIFTING","11XX S HAYES ST","38.86308149","-77.05933284","2016-08-20T17:41:00"
"16042322","SUDDEN D","EATH NATURAL","76XX CARROLL AVE","38.98451444","-77.00165226","2016-08-20T17:10:00"
"16042319","ASSAULT","& BATTERY SPOUSE/PARTNER","85XX MILFORD AVE, SILVER SPRING, MD 20910","38.99559783","-77.04524993","2016-08-20T17:05:00"
"116160857","LARCENY","GRAND OTHER","1XX S WHITING ST","38.81190127","-77.13819108","2016-08-20T16:30:00"
"160820028","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","KIRKWOOD & LEE HW RD","38.89718522","-77.09825377","2016-08-20T16:11:00"
"160820027","SUSP-REV","DRIVING UNDER SUSP OR REVOCATION","COLUMBIA & WASHINGTON BL PK","38.86856669","-77.06017425","2016-08-20T15:37:00"
"160821001","LARCENY","LARCENY-FROM BUILDING","14XX CRYSTAL DR","38.85909084","-77.05138668","2016-08-20T14:30:00"
"160820025","LARCENY","LARCENY-FROM BUILDING","8XX N QUINCY ST","38.88249216","-77.10887937","2016-08-20T14:12:00"
"16042309","LARCENY","FROM BUILDING OVER $200","9XX WAYNE AVE, SILVER SPRING, MD 20910","38.99539947","-77.02442169","2016-08-20T14:10:00"
"16042302","LARCENY","FROM BUILDING OVER $200","85XX CEDAR ST, SILVER SPRING, MD 20910","38.99722671","-77.02194213","2016-08-20T13:50:00"
"16042298","EX PARTE","/PROTECT. ORDER VIOL.","87XX RAMSEY AVE, SILVER SPRING, MD 20910","38.99613571","-77.029953","2016-08-20T13:35:00"
"116160871","LARCENY","PETIT OF VEHICLE PARTS","1XX N UNION ST","38.80532076","-77.03827394","2016-08-20T13:30:00"
"16042289","SIMPLE A","SSAULT SPOUSE/PARTNER","6XX HOUSTON AVE, TAKOMA PARK, MD 20912","38.99040222","-77.00423431","2016-08-20T13:00:00"
"16042295","VANDALIS","M-MOTOR VEHICLE","10XX RUATAN ST, SILVER SPRING, MD 20903","38.99829101","-76.98999786","2016-08-20T13:00:00"
"160820024","NARCOTIC","NARCOTICS COCAINE-SELLING","38XX COLUMBIA PK","38.8593294","-77.09425431","2016-08-20T12:50:00"
"160820022","LARCENY","LARCENY-FROM AUTO","XX N GLEBE RD","38.87213023","-77.10037017","2016-08-20T12:47:00"
"116160823","ACCIDENT","HIT & RUN PROPERTY DAMAGE","47XX KENMORE AV","38.82760894","-77.11263848","2016-08-20T12:45:00"
"16042478","LARCENY","FROM AUTO OVER $200","46XX DE, CHEVY CHASE, MD 20815","38.97219848","-77.08951568","2016-08-20T12:00:00"
"116160820","LARCENY","GRAND SHOPLIFTING","59XX DUKE ST","38.81556901","-77.13324131","2016-08-20T12:00:00"
"16042287","SEX  OFF","ENSE- INDECENT EXPOSURE","12XX FIDLER LA, SILVR SPRING, MD 20910","38.99452683","-77.0279564","2016-08-20T11:57:00"
"160820023","INTIMIDT","INTIMIDATION","14XX N COURTHOUSE RD","38.89143668","-77.08501184","2016-08-20T11:51:00"
"160820020","LARCENY","LARC PARTS FROM VEHICLE","37XX N 7TH ST","38.87900184","-77.10465735","2016-08-20T11:21:00"
"16042324","LARCENY","FROM AUTO OVER $200","109XX MAC, POTOMAC, MD","38.98513031","-77.22651672","2016-08-20T11:00:00"
"116161389","BURGLARY","RESIDENTIAL","5XX N FAYETTE ST","38.81213864","-77.04876976","2016-08-20T11:00:00"
"116160794","LARCENY","GRAND FROM A BUILDING","4XX S PICKETT ST","38.80699294","-77.12453386","2016-08-20T10:55:00"
"116160798","DRUG PAR","APHERNALIA POSSESSION","2XX W GLEBE RD","38.83503253","-77.0602192","2016-08-20T10:29:00"
"160820019","BURGLARY","BURG NONRES-NO FORCE-UNK","30XX S ABINGDON ST","38.84055647","-77.09730665","2016-08-20T09:42:00"
"16042311","BURG NO","FORCE - RES/DAY","7XX EASLEY ST, SILVER SPRING, MD 20910","38.99410247","-77.02046203","2016-08-20T08:30:00"
"116160883","DESTRUCT","ION OF PROPERTY","1XX MARTIN LA","38.81080184","-77.11825815","2016-08-20T08:00:00"
"160820017","BURGLARY","BURG RESIDENCE-NO FORCE-UNK","26XX S ARLINGTON MILL DR","38.84504756","-77.0944176","2016-08-20T07:21:00"
"160820016","DWILIQR","DRIVING UNDER INFLUENCE-LIQUOR","13XX N GEORGE MASON DR","38.88410816","-77.12595154","2016-08-20T06:45:00"
"16042255","VANDALIS","M-MOTOR VEHICLE","8XX JUNIPER ST, SILVER SPRING, MD 20910","38.98271942","-77.02237701","2016-08-20T06:15:00"
"160820015","TREPASS","TRESPASSING","9XX N DANIEL ST","38.88559613","-77.0892531","2016-08-20T04:02:00"
"116160740","LARCENY","PETIT OTHER","X QUEEN ST","38.80716856","-77.03889415","2016-08-20T04:00:00"
"160820012","DRUNK","DRUNKENNESS","13XX N HUDSON ST","38.88924","-77.09932294","2016-08-20T03:37:00"
"160820013","NARCOTIC","DANGEROUS DRUGS - OTHER","14XX N QUINCY ST","38.88780783","-77.10861454","2016-08-20T03:17:00"
"16042245","ASSAULT","& BATTERY - CITIZEN","49XX ST ELMO AVE, BETHESDA, MD 20814","38.98868179","-77.09757995","2016-08-20T03:04:00"
"16042241","DISORDER","LY CONDUCT","49XX CORDELL AVE, BETHESDA, MD 20814","38.98939895","-77.09808349","2016-08-20T02:59:00"
"16042243","DRIVING","UNDER THE INFLUENCE","48XX CORDELL AVE, BETHESDA, MD 20814","38.99084854","-77.09662628","2016-08-20T02:46:00"
"116160735","DISORDER","LY CONDUCT","38XX MILAN DR","38.84315578","-77.07102212","2016-08-20T02:45:00"
"160820011","SMPLASLT","SIMPLE ASSAULT FAMILY","5XX ARMY NAVY DR","38.86555335","-77.05519742","2016-08-20T02:24:00"
"116160734","LARCENY","PETIT OTHER","4XX E BRADDOCK RD","38.81237607","-77.05707161","2016-08-20T02:20:00"
"160820009","PDMVH&R","PROPERTY DAMAGE MOTOR VEH ACC-H&R","N HERNDON & WILSON BL ST","38.88575416","-77.09613187","2016-08-20T02:05:00"
"116160730","ASSAULT","AND BATTERY","12XX MARTHA CUSTIS DR","38.8418808","-77.08189817","2016-08-20T02:00:00"
"16042236","ASSAULT","& BATTERY - CITIZEN","77XX WISCONSIN AVE, BETHESDA, MD 20814","38.98700332","-77.09478759","2016-08-20T01:38:00"
"160820008","DRUNK","DRUNKENNESS","XX S CARLIN SPRINGS RD","38.86613551","-77.12623514","2016-08-20T01:32:00"
"16042313","THREATEN","ING/ANNOYING PHONE CALL","11XX EAST WEST HWY, SILVER SPRING, MD 20910","38.9888916","-77.02796173","2016-08-20T01:30:00"
"116160727","SEX OFFE","NSE SEXUAL BATTERY","43XX DUKE ST","38.81337171","-77.10514563","2016-08-20T01:15:00"
"16042228","DRIVING","UNDER THE INFLUENCE","87XX ROCKVILLE, BETHESDA, MD 20814","38.99689865","-77.09661865","2016-08-20T01:14:00"
"116160721","DRUG POS","SESSION MARIJUANA","2XX N BRECKINRIDGE ST","38.81868869","-77.13659512","2016-08-20T00:55:00"
"16042229","ROB FIRE","ARM - STREET","86XX GARLAND AVE, SILVER SPRING, MD 20901","38.99731826","-76.998703","2016-08-20T00:51:00"
"116160719","DRIVING","WHILE INTOXICATED","X KING ST","38.80321816","-77.04126123","2016-08-20T00:50:00"
"16042220","LIQUOR -","DRINK IN PUB OVER 21","49XX ST ELMO AVE, BETHESDA, MD 20814","38.9884262","-77.09783172","2016-08-20T00:19:00"
"160820006","SMPLASLT","SIMPLE ASSAULT NON FAMILY","35XX 2ND ST","38.84888675","-77.09058816","2016-08-20T00:15:00"
"160820001","PUBLORDR","MISC PUBLIC ORDER CRIMES","31XX CLARENDON","38.8876688","-77.09365172","2016-08-20T00:07:00"
"160820003","ASSAULT","ASSAULT - OTHER","31XX COLUMBIA PK","38.86275838","-77.08978303","2016-08-20T00:05:00"
"160820005","DRUNK","DRUNKENNESS","42XX FAIRFAX DR","38.88048494","-77.10978117","2016-08-20T00:05:00"
"116160714","TRESPASS","ING","53XX HOLMES RUN","38.81807619","-77.12635","2016-08-20T00:01:00"
"16042851","FORGERY/","CNTRFT - IDENTITY THEFT","53XX TUSCARAWAS RD, BETHESDA, MD 20816","38.96111297","-77.1275177","2016-08-20T00:00:00"
"16042232","ASSAULT","& BATTERY SPOUSE/PARTNER","11XX RIPLEY ST, SILVER SPRING, MD 20910","38.99282073","-77.02941894","2016-08-20T00:00:00"
"16042249","LARCENY","OTHER $50 - $199","9XX ELLSWORTH DR, SILVER SPRING, MD 20910","38.9968605","-77.02542114","2016-08-20T00:00:00"
"160820002","VANDALSM","VANDALISM (PROP DAMAGE)-BUSINESS","2XX S GLEBE RD","38.86769981","-77.09839689","2016-08-19T23:56:00"
"160820007","NARCOTIC","MARIJUANA-POSSESSING","22XX S 6TH ST","38.867435","-77.09585748","2016-08-19T23:56:00"
"116160705","LARCENY","PETIT SHOPLIFTING","46XX DUKE ST","38.81123385","-77.10975302","2016-08-19T23:30:00"
"116160691","ASSAULT","AND BATTERY","2XX S WEST ST","38.80641311","-77.05694275","2016-08-19T23:00:00"
"16042208","LARCENY","PURSE SNATCH $50 - $199","53XX WESTBARD AVE, BETHESDA, MD 20816","38.96150588","-77.10688018","2016-08-19T22:53:00"
"116160680","DRUG POS","SESSION MARIJUANA","34XX MT VERNON AV","38.8349435","-77.0628574","2016-08-19T21:56:00"
"16042200","SUDDEN D","EATH NATURAL","76XX CARROLL AVE","38.98439954","-77.0022234","2016-08-19T21:38:00"
"116160810","DESTRUCT","ION OF PROPERTY","4XX N ARMISTEAD ST","38.82239525","-77.13074257","2016-08-19T21:10:00"
"116160788","LARCENY","PETIT SHOPLIFTING","43XX DUKE ST","38.81396074","-77.10533755","2016-08-19T20:30:00"
"116161316","LARCENY","PETIT FROM A VEHICLE","51XX DONOVAN DR","38.81147038","-77.11875091","2016-08-19T20:00:00"
"116160815","LARCENY","GRAND OTHER","MT VERNON RD & W GLEBE AV","38.8380939","-77.06286032","2016-08-19T19:30:00"
"160819048","NARCOTIC","NARCOTICS COCAINE-SELLING","16TH ST & S OAKLAND ST S","38.85642264","-77.09601664","2016-08-19T19:15:00"
"116160645","ALCOHOL","OPEN CONTAINER","6XX FOUR MILE RD","38.84187266","-77.06832308","2016-08-19T19:00:00"
"116160665","CREDIT C","ARD FRAUD","43XX KING ST","38.83616368","-77.10266045","2016-08-19T19:00:00"
"116160692","LARCENY","GRAND OF BICYCLE","XX W REED AV","38.83858522","-77.06037821","2016-08-19T19:00:00"
"160819047","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","PATRICK HENRY & WILSON BL DR","38.87207515","-77.14526805","2016-08-19T18:47:00"
"116160789","GLA OTHE","R","54XX TANEY AV","38.82060639","-77.12370309","2016-08-19T18:30:00"
"160819044","PIMVACC","PERSONAL INJURY MOTOR VEH ACCIDENT","ARLINGTON BL ST & N HIGHLAND","38.87419894","-77.09382877","2016-08-19T18:25:00"
"160819045","PDMVACC","PROPERTY DAMAGE MOTOR VEH ACCIDENT","NB, 1XX RT","38.89360011","-77.06902168","2016-08-19T18:21:00"
"116160630","ASSAULT","AND BATTERY","13XX MADISON ST","38.8128109","-77.05026021","2016-08-19T18:15:00"
"116160706","BURGLARY","RESIDENTIAL STATUTORY","X ARELL CT","38.80812931","-77.09181357","2016-08-19T18:15:00"
"160819042","LARCENY","LARCENY-FROM BUILDING","12XX S HAYES ST","38.86379606","-77.05980045","2016-08-19T18:14:00"
"16042167","ASSAULT","& BATTERY - CITIZEN","11XX BONIFANT ST, SILVER SPRING, MD 20910","38.99338912","-77.02794647","2016-08-19T18:00:00"
"116160623","WARRANT","SERVICE","59XX STEVENSON AV","38.81193152","-77.13688803","2016-08-19T17:39:00"
"116160618","LARCENY","PETIT FROM A BUILDING","6XX N ARMISTEAD ST","38.82546553","-77.1368793","2016-08-19T17:15:00"
"160819039","TREPASS","TRESPASSING","4XX 23RD ST S","38.85434782","-77.05481696","2016-08-19T16:44:00"
"116160608","DESTRUCT","ION OF PROPERTY","46XX DUKE ST","38.80972713","-77.11073966","2016-08-19T16:20:00"
"160819038","FRAUD","FRAUD IMPERSONATION","13XX S ARLINGTON RIDGE RD","38.86272417","-77.06603861","2016-08-19T16:15:00"
